word_id,aspect,partner
16355,imperfective,утомить
16358,imperfective,
16360,imperfective,-
16368,imperfective,окликнуть
16371,perfective,золотить
16372,perfective,удостоверяться
16377,perfective,-
16383,imperfective,изготовить
16386,perfective,прикатывать
16388,perfective,оповещать
16391,imperfective,слить
16392,perfective,планировать
16393,perfective,"увечить,изувечивать"
16395,imperfective,"процедить,отцедить"
16397,imperfective,взвизгнуть
16401,,
16403,perfective,барабанить
16407,perfective,перегораживать
16410,perfective,обваливаться
16412,perfective,нацеливаться
16420,imperfective,вымереть
16422,imperfective,отослать
16429,perfective,"подвёртывать,подворачивать"
16431,perfective,высвобождать
16435,perfective,молодеть
16444,perfective,обшаривать
16445,imperfective,-
16446,perfective,проговариваться
16447,perfective,задаваться
16448,imperfective,побудить
16449,imperfective,"загустеть,погустеть"
16450,perfective,сшибать
16454,imperfective,-
16455,imperfective,приспособиться
16456,imperfective,допить
16457,perfective,мычать
16463,imperfective,расписаться
16465,perfective,оду'мываться
16467,perfective,заделывать
16470,perfective,проливаться
16476,perfective,"соблюдать,блюсти"
16480,perfective,переселять
16481,perfective,умножать
16482,both,
16491,imperfective,выпрямиться
16492,imperfective,-
16496,perfective,выказывать
16502,imperfective,протиснуться
16509,imperfective,утопиться
16512,perfective,дочитывать
16513,perfective,"будоражить,взбудораживать"
16514,imperfective,соприкоснуться
16521,imperfective,ухнуть
16523,imperfective,сощурить
16526,perfective,осиливать
16527,perfective,нахлынивать
16532,perfective,затемнять
16533,perfective,-
16540,perfective,стирать
16541,imperfective,закинуть
16546,imperfective,схватить
16557,perfective,приветствовать
16558,perfective,"дробить,раздроблять"
16562,imperfective,налечь
16565,imperfective,обозначиться
16571,imperfective,размазать
16572,imperfective,освежить
16573,perfective,обезвреживать
16575,perfective,перескакивать
16579,imperfective,недооценить
16581,perfective,"обнимать,обымать,объимать"
16584,perfective,отыскиваться
16585,perfective,оговариваться
16590,imperfective,-
16593,imperfective,пробудиться
16594,imperfective,загалдеть
16608,perfective,переключать
16609,imperfective,взойти
16622,perfective,свергать
16623,perfective,взыскивать
16626,perfective,-
16637,perfective,возвышать
16639,imperfective,сымитировать
16641,both,
16642,perfective,разрисовывать
16646,imperfective,скомпрометировать
16647,imperfective,разнестись
16649,both,
16654,perfective,вспугивать
16656,perfective,доползать
16659,perfective,заталкивать
16661,perfective,царапать
16662,perfective,недопивать
16664,perfective,отмораживать
16665,imperfective,-
16667,perfective,опечатывать
16669,perfective,угомоняться
16670,imperfective,
16677,perfective,
16679,imperfective,полениться
16682,perfective,озабочивать
16687,imperfective,ввязаться
16692,imperfective,обеспечиться
16694,imperfective,"облысеть,полысеть"
16697,imperfective,закутаться
16701,perfective,подключаться
16702,imperfective,"пополоскать,прополоскать"
16703,perfective,робеть
16705,perfective,бунтоваться
16706,imperfective,совместить
16708,perfective,сматываться
16709,imperfective,перебросить
16713,imperfective,переспросить
16725,perfective,засиживаться
16731,imperfective,выдернуть
